,release_date,movie,production_budget,Domestic_Gross_($),Worldwide_Gross_($),distributor,mpaa_rating,genre,year
3080,2010-10-01,Barry Munday,3000000.0,0.0,0.0,Magnolia Pictures,R,Comedy,2010
3081,1998-11-20,Central do Brasil,2900000.0,5969553.0,17006158.0,Sony Pictures Classics,R,Drama,1998
3082,2005-06-10,High Tension,2850000.0,3681066.0,6435262.0,Lionsgate,R,Horror,2005
3083,1974-12-15,Young Frankenstein,2800000.0,86300000.0,86300000.0,20th Century Fox,PG,Comedy,1974
3084,1976-06-25,The Omen,2800000.0,48570885.0,48570885.0,20th Century Fox,R,Horror,1976
3085,2005-07-22,Hustle & Flow,2800000.0,22202809.0,23591783.0,Paramount Vantage,R,Drama,2005
3086,2006-09-15,Artie Lange's Beer League,2800000.0,475000.0,475000.0,Freestyle Releasing,R,Comedy,2006
3087,2008-02-15,Diary of the Dead,2750000.0,952620.0,5394447.0,Weinstein Co.,R,Horror,2008
3088,1979-10-17,The Black Stallion,2700000.0,37799643.0,37799643.0,United Artists,G,Drama,1979
3089,1997-06-13,Ulee's Gold,2700000.0,9054736.0,15600000.0,Orion Pictures,R,Drama,1997
3090,1974-02-07,Blazing Saddles,2600000.0,119500000.0,119500000.0,Warner Bros.,R,Comedy,1974
3091,2014-05-02,Ida,2600000.0,3827060.0,15298355.0,Music Box Films,PG-13,Drama,2014
3092,1987-01-01,Maurice,2600000.0,3147950.0,3198308.0,,R,Drama,1987
3093,2007-12-07,Timber Falls,2600000.0,0.0,71248.0,Slowhand Cinema,R,Horror,2007
3094,2013-01-11,A Haunted House,2500000.0,40041683.0,59922558.0,Open Road,R,Comedy,2013
3095,2004-07-28,Garden State,2500000.0,26782316.0,36028802.0,Fox Searchlight,R,Drama,2004
3096,1996-10-04,That Thing You Do!,2500000.0,25857416.0,34557416.0,20th Century Fox,PG,Drama,1996
3097,1981-10-30,Halloween II,2500000.0,25533818.0,25533818.0,Universal,,Horror,1981
3098,1982-10-22,Halloween 3: Season of the Witch,2500000.0,14400000.0,14400000.0,Universal,,Horror,1982
3099,2013-08-02,The Spectacular Now,2500000.0,6852971.0,6916951.0,A24,R,Drama,2013
3100,1995-01-27,Before Sunrise,2500000.0,5274005.0,5686742.0,Sony Pictures,R,Drama,1995
3101,2016-06-24,Hunt for the Wilderpeople,2500000.0,5205471.0,23845533.0,The Orchard,PG-13,Comedy,2016
3102,2012-08-17,Robot & Frank,2500000.0,3317468.0,4934356.0,Samuel Goldwyn Films,PG-13,Drama,2012
3103,2000-06-16,Jesus' Son,2500000.0,1282084.0,1687548.0,Lionsgate,R,Drama,2000
3104,2005-05-27,Saving Face,2500000.0,1187266.0,1269705.0,Sony Pictures Classics,R,Comedy,2005
3105,2008-06-20,Brick Lane,2500000.0,1094998.0,3838486.0,Sony Pictures Classics,PG-13,Drama,2008
3106,2007-08-24,Eye of the Dolphin,2500000.0,72210.0,72260.0,Monterey Media,PG-13,Drama,2007
3107,2013-08-16,Underdogs,2500000.0,35017.0,35017.0,Freestyle Releasing,PG,Drama,2013
3108,2013-06-21,Alien Uprising,2500000.0,0.0,0.0,Phase 4 Films,R,Action,2013
3109,2011-05-13,Go For It!,2450000.0,180237.0,182358.0,Lionsgate,PG-13,Drama,2011
3110,1996-10-16,Get on the Bus,2400000.0,5691854.0,5691854.0,Sony Pictures,R,Drama,1996
3111,2006-09-01,Idiocracy,2400000.0,444093.0,500296.0,20th Century Fox,R,Comedy,2006
3112,2015-03-20,Do You Believe?,2300000.0,12985600.0,14305450.0,Pure Flix Entertain…,PG-13,Drama,2015
3113,1998-05-01,"Dancer, Texas Pop. 81",2300000.0,574838.0,574838.0,Sony Pictures,PG,Comedy,1998
3114,2014-09-05,Frontera,2300000.0,59696.0,59696.0,Magnolia Pictures,PG-13,Drama,2014
3115,2011-08-26,Redemption Road,2300000.0,29384.0,29384.0,Freestyle Releasing,PG-13,Drama,2011
3116,1940-02-09,Pinocchio,2289247.0,84300000.0,84300000.0,Walt Disney,G,Adventure,1940
3117,1982-08-13,Friday the 13th Part 3,2250000.0,36690067.0,36690067.0,Paramount Pictures,,Horror,1982
3118,1971-10-09,The French Connection,2200000.0,41158757.0,41158757.0,,,Drama,1971
3119,2007-02-09,The Last Sin Eater,2200000.0,388390.0,388390.0,20th Century Fox,PG-13,Drama,2007
3120,2001-07-13,Bully,2100000.0,881824.0,1381824.0,Lionsgate,R,Drama,2001
3121,2016-10-16,Mi America,2100000.0,3330.0,3330.0,Industrial House Films,R,Drama,2016
3122,2011-09-30,Courageous,2000000.0,34522221.0,35185884.0,Sony Pictures,PG-13,Drama,2011
3123,1964-04-08,From Russia With Love,2000000.0,24800000.0,78900000.0,MGM,PG,Action,1964
3124,1982-05-21,Mad Max 2: The Road Warrior,2000000.0,24600832.0,24600832.0,Warner Bros.,,Action,1982
3125,1967-08-02,In the Heat of the Night,2000000.0,24379978.0,24407647.0,MGM,,Drama,1967
3126,1973-12-17,Sleeper,2000000.0,18344729.0,18344729.0,MGM,,Comedy,1973
3127,2015-03-13,It Follows,2000000.0,14674077.0,23250755.0,RADiUS-TWC,R,Horror,2015
3128,2012-03-09,Silent House,2000000.0,12739737.0,16610760.0,Open Road,R,Horror,2012
3129,1999-10-08,Boys Don't Cry,2000000.0,11540607.0,20741000.0,Fox Searchlight,R,Drama,1999
3130,2007-02-09,Das Leben der Anderen,2000000.0,11284657.0,81197047.0,Sony Pictures Classics,R,Drama,2007
3131,1986-12-31,Witchboard,2000000.0,7369373.0,7369373.0,Cinema Guild,,Horror,1986
3132,1998-06-26,Smoke Signals,2000000.0,6719300.0,7756617.0,Miramax,PG-13,Comedy,1998
3133,2010-06-11,Winter's Bone,2000000.0,6531503.0,16131551.0,Roadside Attractions,R,Drama,2010
3134,2003-08-15,American Splendor,2000000.0,6003587.0,8685632.0,Fine Line,R,Drama,2003
3135,2017-10-06,The Florida Project,2000000.0,5904366.0,11303040.0,A24,R,Drama,2017
3136,2017-08-25,All Saints,2000000.0,5802208.0,5941994.0,Sony Pictures,PG,Drama,2017
3137,2004-07-02,Before Sunset,2000000.0,5792822.0,11217346.0,Warner Independent,R,Drama,2004
3138,2001-03-30,Amores Perros,2000000.0,5383834.0,20883834.0,Lionsgate,R,Drama,2001
3139,2003-08-20,Thirteen,2000000.0,4601043.0,9505996.0,Fox Searchlight,R,Drama,2003
3140,2005-06-17,Me and You and Everyone We Know,2000000.0,3885134.0,9615464.0,IFC Films,R,Drama,2005
3141,2015-08-28,We Are Your Friends,2000000.0,3591417.0,10166209.0,Warner Bros.,R,Drama,2015
3142,2006-11-10,Harsh Times,2000000.0,3337931.0,6225304.0,MGM,R,Drama,2006
3143,2000-03-03,Ghost Dog: The Way of the Samurai,2000000.0,3330230.0,10672492.0,Artisan,R,Drama,2000
3144,2015-09-18,Captive,2000000.0,2583301.0,2791973.0,Paramount Pictures,PG-13,Drama,2015
3145,2002-08-02,Full Frontal,2000000.0,2512846.0,3438804.0,Miramax,R,Comedy,2002
3146,2018-06-08,Hearts Beat Loud,2000000.0,2386254.0,2420962.0,Gunpowder & Sky,PG-13,Drama,2018
3147,2017-01-20,The Resurrection of Gavin Stone,2000000.0,2303792.0,2303792.0,High Top Releasing,PG,Comedy,2017
3148,2006-06-28,Strangers with Candy,2000000.0,2072645.0,2077844.0,ThinkFilm,R,Comedy,2006
3149,2008-05-02,Son of Rambow: A Home Movie,2000000.0,1785505.0,11263263.0,Paramount Vantage,PG-13,Comedy,2008
3150,2015-08-07,The Diary of a Teenage Girl,2000000.0,1477002.0,2279959.0,Sony Pictures Classics,R,Drama,2015
3151,1999-04-30,Get Real,2000000.0,1152411.0,1152411.0,Paramount Pictures,R,Comedy,1999
3152,2011-04-08,Meek's Cutoff,2000000.0,977772.0,1869928.0,Oscilloscope Pictures,PG,Drama,2011
3153,2001-09-28,Dinner Rush,2000000.0,638227.0,1075504.0,Access Motion Pictu…,R,Drama,2001
3154,2010-09-24,The Virginity Hit,2000000.0,636706.0,636706.0,Sony Pictures,R,Comedy,2010
3155,2005-04-15,House of D,2000000.0,388532.0,466106.0,Lionsgate,PG-13,Drama,2005
3156,2008-01-18,Teeth,2000000.0,347578.0,2350641.0,Roadside Attractions,R,Comedy,2008
3157,1996-07-26,Stonewall,2000000.0,304602.0,304602.0,Strand,R,Drama,1996
3158,2006-09-08,Sherrybaby,2000000.0,199176.0,759504.0,IFC Films,R,Drama,2006
3159,2005-04-15,It's All Gone Pete Tong,2000000.0,120620.0,2226603.0,Matson,R,Drama,2005
3160,1998-04-15,24 7: Twenty Four Seven,2000000.0,72544.0,72544.0,October Films,R,Comedy,1998
3161,2017-02-03,Growing up Smith,2000000.0,35312.0,35312.0,Good Deed Entertain…,PG-13,Comedy,2017
3162,2009-03-20,Super Capers,2000000.0,30955.0,30955.0,Roadside Attractions,PG,Adventure,2009
3163,1993-01-01,Return of the Living Dead 3,2000000.0,21000.0,21000.0,,,Horror,1993
3164,2006-02-10,London,2000000.0,12667.0,12667.0,IDP/Goldwyn/Roadside,R,Drama,2006
3165,2008-10-31,Eden Lake,2000000.0,7321.0,4294373.0,Third Rail,R,Horror,2008
3166,2006-06-23,Say Uncle,2000000.0,5361.0,5361.0,TLA Releasing,R,Comedy,2006
3167,2011-09-09,Grave Encounters,2000000.0,0.0,2151887.0,TriBeca Films,,Horror,2011
3168,1971-04-28,Bananas,2000000.0,0.0,0.0,MGM,PG-13,Comedy,1971
3169,2007-07-07,Rockaway,2000000.0,0.0,0.0,Off-Hollywood Distr…,R,Drama,2007
3170,2013-02-08,Small Apartments,2000000.0,0.0,0.0,Morocco Junction Pi…,R,Comedy,2013
3171,2016-07-08,The Dog Lover,2000000.0,0.0,0.0,ESX Entertainment,PG,Drama,2016
3172,2010-10-08,Nowhere Boy,1900000.0,1445366.0,7785229.0,Weinstein Co.,R,Drama,2010
3173,2003-07-11,Northfork,1900000.0,1420578.0,1445140.0,Paramount Vantage,PG-13,Drama,2003
3174,2015-04-24,Brotherly Love,1900000.0,478595.0,478595.0,Freestyle Releasing,R,Drama,2015
3175,2011-06-03,Submarine,1900000.0,467602.0,4581937.0,Weinstein Co.,R,Comedy,2011
3176,2010-08-27,The Last Exorcism,1800000.0,41034350.0,70165900.0,Lionsgate,PG-13,Horror,2010
3177,1976-11-16,Carrie,1800000.0,25878153.0,25878153.0,United Artists,,Horror,1976
3178,1984-11-09,A Nightmare on Elm Street,1800000.0,25504513.0,25504513.0,New Line,R,Horror,1984
3179,2012-06-27,Beasts of the Southern Wild,1800000.0,12795746.0,23265132.0,Fox Searchlight,PG-13,Drama,2012
3180,2002-11-15,El crimen de padre Amaro,1800000.0,5719000.0,5719000.0,Goldwyn Entertainment,R,Drama,2002
3181,2001-06-15,Songcatcher,1800000.0,3050934.0,3050934.0,Lionsgate,PG-13,Drama,2001
3182,2011-08-23,Higher Ground,1800000.0,841056.0,842693.0,Sony Pictures Classics,R,Drama,2011
3183,2010-10-08,I Spit on Your Grave,1750000.0,93051.0,1278471.0,Anchor Bay Entertai…,R,Horror,2010
3184,2001-11-23,In the Bedroom,1700000.0,35930604.0,42137871.0,Miramax,R,Drama,2001
3185,2008-03-19,La misma luna,1700000.0,12590147.0,23271741.0,Weinstein Co.,PG-13,Drama,2008
3186,2014-02-28,The Lunchbox,1700000.0,4231500.0,12231500.0,Sony Pictures Classics,PG,Drama,2014
3187,2013-10-04,Grace Unplugged,1700000.0,2507159.0,2507159.0,Roadside Attractions,PG,Drama,2013
3188,1999-10-01,"Happy, Texas",1700000.0,2039192.0,2891228.0,Miramax,PG-13,Comedy,1999
3189,2015-12-18,Saul fia,1700000.0,1777043.0,9696537.0,Sony Pictures Classics,R,Drama,2015
3190,2005-06-17,My Summer of Love,1700000.0,1000915.0,4727375.0,Focus Features,R,Drama,2005
3191,2005-06-24,Yes,1700000.0,396035.0,661221.0,Sony Pictures Classics,R,Drama,2005
3192,1999-04-09,Foolish,1600000.0,6026908.0,6026908.0,Artisan,R,Comedy,1999
3193,2006-01-27,Bubble,1600000.0,145382.0,145382.0,Magnolia Pictures,R,Drama,2006
3194,1999-01-15,Mississippi Mermaid,1600000.0,27795.0,2627795.0,MGM,R,Drama,1999
3195,2005-11-04,I Love Your Work,1600000.0,3264.0,3264.0,ThinkFilm,R,Comedy,2005
3196,2011-04-01,Insidious,1500000.0,54009150.0,99870886.0,FilmDistrict,R,Horror,2011
3197,2016-10-21,Moonlight,1500000.0,27854931.0,65322266.0,A24,R,Drama,2016
3198,2003-09-12,Cabin Fever,1500000.0,21158188.0,30351664.0,Lionsgate,R,Horror,2003
3199,1989-09-08,Kickboxer,1500000.0,14533681.0,14533681.0,Cannon,R,Action,1989
3200,1988-02-26,Bloodsport,1500000.0,11806119.0,11806119.0,Cannon,R,Action,1988
3201,2005-10-05,The Squid and the Whale,1500000.0,7372734.0,11191423.0,IDP/Goldwyn/Roadside,R,Drama,2005
3202,1979-04-20,Dawn of the Dead,1500000.0,5100000.0,55000000.0,United Film Distrib…,,Horror,1979
3203,1994-09-23,Exotica,1500000.0,5046118.0,5046118.0,Miramax,R,Drama,1994
3204,2013-07-26,The To Do List,1500000.0,3491669.0,4128828.0,CBS Films,R,Comedy,2013
3205,1998-06-26,Buffalo '66,1500000.0,2380606.0,2380606.0,Lionsgate,R,Comedy,1998
3206,1984-03-02,Repo Man,1500000.0,2300000.0,2300000.0,Universal,,Comedy,1984
3207,2016-10-21,I’m Not Ashamed,1500000.0,2082980.0,2082980.0,Pure Flix Entertain…,PG-13,Drama,2016
3208,2002-04-19,Nueve Reinas,1500000.0,1222889.0,12412889.0,Sony Pictures Classics,R,Drama,2002
3209,2013-04-19,The Lords of Salem,1500000.0,1165881.0,1541131.0,Anchor Bay Entertai…,R,Horror,2013
3210,2005-03-25,The Ballad of Jack and Rose,1500000.0,712294.0,1126258.0,IFC Films,R,Drama,2005
3211,2002-05-17,The Believer,1500000.0,406035.0,1840248.0,Sony Pictures,R,Drama,2002
3212,2008-03-07,Snow Angels,1500000.0,402858.0,414404.0,Warner Independent,R,Drama,2008
3213,2011-02-11,MOOZ-lum,1500000.0,362239.0,372239.0,Peace Film LLC,PG-13,Drama,2011
3214,2011-08-19,Amigo,1500000.0,184705.0,184705.0,Variance Films,R,Drama,2011
3215,2007-09-07,Hatchet,1500000.0,175281.0,240396.0,Anchor Bay Entertai…,R,Horror,2007
3216,2008-10-31,My Name is Bruce,1500000.0,173066.0,173066.0,Image Entertainment,R,Horror,2008
3217,1936-02-05,Modern Times,1500000.0,163245.0,165049.0,Kino International,G,Comedy,1936
3218,2007-05-11,The Salon,1500000.0,139084.0,139084.0,Freestyle Releasing,PG-13,Comedy,2007
3219,2002-03-22,Stolen Summer,1500000.0,119841.0,119841.0,Miramax,PG,Drama,2002
3220,2005-09-28,Forty Shades of Blue,1500000.0,75828.0,172569.0,Vitagraph Films,R,Drama,2005
3221,2009-10-09,Trucker,1500000.0,52429.0,52429.0,Monterey Media,R,Drama,2009
3222,2018-07-20,Teefa in Trouble,1500000.0,0.0,98806.0,Yash Raj Films,,Action,2018
3223,2006-03-17,Fetching Cody,1500000.0,0.0,0.0,,,Drama,2006
3224,2011-06-03,The Lion of Judah,1500000.0,0.0,0.0,Rocky Mountain Pict…,PG,Adventure,2011
3225,2015-11-20,Mustang,1400000.0,845464.0,5545484.0,Cohen Media Group,PG-13,Drama,2015
3226,2005-04-29,The Holy Girl,1400000.0,304124.0,1261792.0,Fine Line,R,Drama,2005
3227,1998-10-09,Festen,1300000.0,1647780.0,1647780.0,October Films,R,Comedy,1998
3228,1996-10-11,Trees Lounge,1300000.0,749741.0,749741.0,Orion Classics,R,Drama,1996
3229,2007-03-23,Journey from the Fall,1300000.0,635305.0,635305.0,Imaginasian,R,Drama,2007
3230,2000-05-05,The Basket,1300000.0,609042.0,609042.0,MGM,PG,Drama,2000
3231,1985-03-15,Def-Con 4,1300000.0,210904.0,210904.0,New World,,Action,1985
3232,1981-04-30,Friday the 13th Part 2,1250000.0,21722776.0,21722776.0,Paramount Pictures,,Horror,1981
3233,1984-08-31,C.H.U.D.,1250000.0,4700000.0,4700000.0,New World,,Horror,1984
3234,2013-04-19,Filly Brown,1250000.0,2850357.0,2940411.0,Lionsgate,R,Drama,2013
3235,2004-10-29,Saw,1200000.0,55968727.0,103880027.0,Lionsgate,R,Horror,2004
3236,1989-08-04,"Sex, Lies, and Videotape",1200000.0,24741667.0,36741667.0,Miramax,R,Drama,1989
3237,2002-02-15,Super Troopers,1200000.0,18492362.0,23046142.0,Fox Searchlight,R,Comedy,2002
3238,2002-02-22,Monsoon Wedding,1200000.0,13876974.0,27025600.0,USA Films,R,Comedy,2002
3239,2000-11-10,You Can Count on Me,1200000.0,9180275.0,10827356.0,Paramount Vantage,R,Drama,2000
3240,2013-04-19,Home Run,1200000.0,2859955.0,2859955.0,Samuel Goldwyn Films,PG-13,Drama,2013
3241,2000-07-07,But I'm a Cheerleader,1200000.0,2205627.0,2509344.0,Lionsgate,R,Comedy,2000
3242,2012-04-13,Blue Like Jazz,1200000.0,595018.0,595018.0,Roadside Attractions,PG-13,Comedy,2012
3243,2015-08-28,Que Horas Ela Volta?,1200000.0,376976.0,3247411.0,Oscilloscope Pictures,R,Drama,2015
3244,1982-11-19,Q,1200000.0,255000.0,255000.0,United Film Distrib…,,Horror,1982
3245,2004-06-18,Grand Theft Parsons,1200000.0,0.0,0.0,Swipe Films,PG-13,Drama,2004
3246,2012-09-07,Crowsnest,1200000.0,0.0,0.0,IFC Midnight,R,Horror,2012
3247,2012-09-14,Airborne,1200000.0,0.0,0.0,Image Entertainment,,Horror,2012
3248,2014-03-21,God’s Not Dead,1150000.0,60755732.0,63777092.0,Pure Flix Entertain…,PG,Drama,2014
3249,2005-10-07,Waiting...,1125000.0,16124543.0,18673274.0,Lionsgate,R,Comedy,2005
3250,2005-12-25,Wolf Creek,1100000.0,16186348.0,29005064.0,Weinstein Co.,R,Horror,2005
3251,2005-02-11,Ong-Bak,1100000.0,4563167.0,24062965.0,Magnolia Pictures,R,Action,2005
3252,2012-03-23,Serbuan maut,1100000.0,4105123.0,9297407.0,Sony Pictures Classics,R,Action,2012
3253,1987-09-04,The Offspring,1100000.0,1355728.0,1355728.0,Moviestore Entertai…,R,Horror,1987
3254,2012-05-18,Beyond the Black Rainbow,1100000.0,56491.0,56491.0,Mongrel Media,R,Drama,2012
3255,1943-01-23,Casablanca,1039000.0,10462500.0,10462500.0,Warner Bros.,PG,Drama,1943
3256,1976-11-21,Rocky,1000000.0,117235147.0,225000000.0,United Artists,PG,Drama,1976
3257,2012-01-06,The Devil Inside,1000000.0,53262945.0,101759490.0,Paramount Pictures,R,Horror,2012
3258,2015-04-17,Unfriended,1000000.0,32789645.0,62869004.0,Universal,R,Horror,2015
3259,1976-02-08,Taxi Driver,1000000.0,28262574.0,28316211.0,Columbia,R,Drama,1976
3260,1980-02-01,The Fog,1000000.0,21378361.0,21378361.0,Avco Embassy,,Horror,1980
3261,2013-08-23,You're Next,1000000.0,18494006.0,26887177.0,Lionsgate,R,Horror,2013
3262,2012-05-25,Chernobyl Diaries,1000000.0,18119640.0,42411721.0,Warner Bros.,R,Horror,2012
3263,1981-04-10,The Howling,1000000.0,17985000.0,17985000.0,Avco Embassy,,Horror,1981
3264,1963-05-08,Dr. No,1000000.0,16067035.0,59567035.0,MGM,PG,Action,1963
3265,1987-09-18,Hellraiser,1000000.0,14564000.0,14575148.0,New World,R,Horror,1987
3266,2000-08-18,Godzilla 2000,1000000.0,10037390.0,10037390.0,Sony Pictures,PG,Action,2000
3267,2010-12-29,Blue Valentine,1000000.0,9737892.0,16566240.0,Weinstein Co.,R,Drama,2010
3268,2006-01-20,Transamerica,1000000.0,9015303.0,16553163.0,Weinstein Co.,R,Drama,2006
3269,1970-01-01,Beyond the Valley of the Dolls,1000000.0,9000000.0,9000000.0,20th Century Fox,,Comedy,1970
3270,2018-07-20,Unfriended: Dark Web,1000000.0,8783985.0,9620953.0,OTL Releasing,R,Horror,2018
3271,2015-09-25,The Green Inferno,1000000.0,7192291.0,12931569.0,High Top Releasing,R,Horror,2015
3272,2012-10-19,The Sessions,1000000.0,6002451.0,11495204.0,Fox Searchlight,R,Drama,2012
3273,2012-03-23,October Baby,1000000.0,5355847.0,5391992.0,Five & Two Pictures,PG-13,Drama,2012
3274,2014-09-12,The Skeleton Twins,1000000.0,5284309.0,5797192.0,Lionsgate/Roadside …,R,Drama,2014
3275,2005-08-03,Junebug,1000000.0,2678010.0,3553253.0,Sony Pictures Classics,R,Drama,2005
3276,2008-08-01,Frozen River,1000000.0,2511476.0,6030129.0,Sony Pictures Classics,R,Drama,2008
3277,2001-11-21,Sidewalks of New York,1000000.0,2402459.0,3575308.0,Paramount Vantage,R,Comedy,2001
3278,1998-04-24,Two Girls and a Guy,1000000.0,2057193.0,2315026.0,Fox Searchlight,R,Drama,1998
3279,2009-09-18,The Secrets of Jonathan Sperry,1000000.0,1355079.0,1355079.0,Five & Two Pictures,PG,Drama,2009
3280,2003-09-19,Bubba Ho-Tep,1000000.0,1239183.0,1492895.0,Vitagraph Films,R,Comedy,2003
3281,2001-12-07,No Man's Land,1000000.0,1067481.0,2684207.0,MGM,R,Drama,2001
3282,1998-10-09,Slam,1000000.0,1009819.0,1087521.0,Trimark,R,Drama,1998
3283,2017-08-18,Patti Cake$,1000000.0,800148.0,1471090.0,Fox Searchlight,R,Comedy,2017
3284,2000-12-01,Panic,1000000.0,779137.0,1425707.0,Roxie Releasing,R,Drama,2000
3285,2014-05-09,Palo Alto,1000000.0,767732.0,1156309.0,TriBeca Films,R,Drama,2014
3286,2011-07-29,The Future,1000000.0,568662.0,1239174.0,Roadside Attractions,R,Drama,2011
3287,2003-02-14,All the Real Girls,1000000.0,549666.0,703020.0,Sony Pictures Classics,R,Drama,2003
3288,2014-10-24,23 Blast,1000000.0,549185.0,549185.0,Abramorama Films,PG-13,Drama,2014
3289,1997-06-20,Dream With The Fishes,1000000.0,542909.0,542909.0,Sony Pictures Classics,R,Drama,1997
3290,2003-05-02,Blue Car,1000000.0,464126.0,475367.0,Miramax,R,Drama,2003
3291,2007-10-19,Wristcutters: A Love Story,1000000.0,446165.0,473769.0,Autonomous Films,R,Comedy,2007
3292,2000-05-05,Luminarias,1000000.0,428535.0,428535.0,,R,Comedy,2000
3293,2014-07-18,I Origins,1000000.0,336472.0,852399.0,Fox Searchlight,R,Drama,2014
3294,2003-08-22,The Battle of Shaker Heights,1000000.0,280351.0,839145.0,Miramax,PG-13,Comedy,2003
3295,2002-12-30,Love Liza,1000000.0,213137.0,213137.0,,R,Drama,2002
3296,2001-08-22,Lisa Picard is Famous,1000000.0,113433.0,113433.0,,PG-13,Comedy,2001
3297,2009-10-30,The House of the Devil,1000000.0,101215.0,102812.0,Magnolia Pictures,R,Horror,2009
3298,2012-06-01,Hardflip,1000000.0,96734.0,96734.0,Rocky Mountain Pict…,PG-13,Drama,2012
3299,2016-03-11,Creative Control,1000000.0,63014.0,63014.0,Magnolia Pictures,R,Drama,2016
3300,2014-10-17,Camp X-Ray,1000000.0,9837.0,9837.0,IFC Films,R,Drama,2014
3301,2008-11-21,Special,1000000.0,7202.0,26822.0,Revolver Entertainment,R,Drama,2008
3302,2015-04-10,The Sisterhood of Night,1000000.0,6870.0,6870.0,Freestyle Releasing,PG-13,Drama,2015
3303,2005-03-18,The Helix…Loaded,1000000.0,3700.0,3700.0,Romar,R,Comedy,2005
3304,2015-05-15,Childless,1000000.0,1036.0,1036.0,Monterey Media,R,Drama,2015
3305,2006-04-21,In Her Line of Fire,1000000.0,884.0,884.0,Regent Releasing,R,Action,2006
3306,2006-09-15,Jimmy and Judy,1000000.0,0.0,0.0,Outrider Pictures,R,Action,2006
3307,2009-07-17,The Poker House,1000000.0,0.0,0.0,Phase 4 Films,R,Drama,2009
3308,2005-09-23,Proud,1000000.0,0.0,0.0,Castle Hill Product…,PG,Drama,2005
3309,2008-12-31,Steppin: The Movie,1000000.0,0.0,0.0,Weinstein Co.,PG-13,Comedy,2008
3310,2010-01-29,Zombies of Mass Destruction,1000000.0,0.0,0.0,After Dark,R,Comedy,2010
3311,2006-04-14,Hard Candy,950000.0,1024640.0,8267066.0,Lionsgate,R,Horror,2006
3312,2002-09-27,Charly,950000.0,814666.0,814666.0,Excel Entertainment,PG,Comedy,2002
3313,2012-04-13,L!fe Happens,930000.0,30905.0,30905.0,PMK*BNC,R,Comedy,2012
3314,2017-05-12,Lowriders,916000.0,6179955.0,6188421.0,BH Tilt,PG-13,Drama,2017
3315,2013-07-12,Fruitvale Station,900000.0,16098998.0,17549645.0,Weinstein Co.,R,Drama,2013
3316,2016-04-01,Meet the Blacks,900000.0,9097072.0,9097072.0,Freestyle Releasing,R,Comedy,2016
